0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9360873692476245,0.9254036176429618,0.9133745057317042,0.8999908247260524,0.8852433658382063,0.8691229202803649,0.8516202792647295,0.8327262340034993,0.812292929073804,0.7901282747605407,0.7662128242105516,0.740785452422585,0.7139970338603633,0.68587972929499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,0.66298720859007,0.6912665885250717,0.718028425101089,0.744380157656371,0.7699184799632661,0.7942631331252621,0.8173834945570767,0.8391350724700319,0.8594226801594925,0.8782397451929649,0.8955796951379559,0.9114359575619707,0.9258019600325161,0.9386711301170987,0.9500368953832241,0.9598926833983991,0.9682319217301293,0.975048037945922,0.9803344596132828,0.9840846142997173,0.9862919295727332,0.9869661762873312,0.9861354624834289,0.9837799656097403,0.9798774809784453,0.9744058039017242,0.9673427296917559,0.9586660536607204,0.9483535711207977,0.9363831785531347,0.922883422744911,0.9079847517880422,0.8916898726427511,0.8740014922692603,0.8549223176277914,0.8344550556785674,0.8126004175601128,0.7893319413105343,0.7646254503940547,0.7384614880774569,0.7106302158536582,0.681190922341624,0.6522286009549729,0.6224325566616945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,0.4967371639818697,0.5308857468570911,0.5640767006005424,0.5961731216952169,0.6270372113344233,0.6562705296411329,0.6838705031201753,0.7109078202373785,0.7371507023895716,0.7628309270387879,0.7883548319746545,0.8133303328629699,0.836948745208469,0.8590088590966599,0.8794808521481106,0.8983349019833887,0.9155411862230631,0.9310698824877006,0.9448911683978698,0.9569752215741382,0.9672922196370733,0.975812340207244,0.9825057609052174,0.9873400593256598,0.990230395611874,0.991273662788083,0.9907871783833895,0.9888546433364481,0.9854791180560366,0.9806633095023767,0.9744099246356899,0.9667216704162,0.957601253804128,0.9470513817596966,0.9350747619523624,0.9216741575414237,0.9068522078790597,0.8906114734028179,0.8729495418349913,0.8538492148804137,0.8332910352809072,0.8112555463032557,0.787723291214242,0.7626748132806493,0.735939093469302,0.7070323516686481,0.6765689728660634,0.6476148784771938,0.6175471269591727,0.5867861430674091,0.5553411143937423,0.5231718163260839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,0.3128807132983412,0.34964606798795167,0.38611884168202965,0.4221621308635683,0.45763903201556005,0.4924126416209989,0.526346056162877,0.5593016424595619,0.590984607441688,0.6209772699913029,0.6494183335105018,0.6772755932127704,0.7045190779791148,0.7309275239487801,0.7564559634689406,0.7812998946089791,0.8057848359897508,0.829589261162238,0.8523545795142622,0.8736976165867407,0.8931988354211667,0.9107771264858759,0.9264026674014353,0.9400456357884132,0.9516819765155028,0.9613630942202362,0.9691255123665191,0.974990872455962,0.9789972194620785,0.9813871424169429,0.9824471955895113,0.9822170040840895,0.980610738638271,0.9776076980519732,0.9732016492779778,0.9673863592690677,0.9601555949780239,0.9515016963333329,0.9413970193417928,0.9298348902023739,0.9168178693526235,0.9023485172300885,0.886429394272316,0.8690630609168534,0.850252053129285,0.829946182423759,0.8080847941624095,0.7846484316120204,0.7595123148776148,0.7323385430685568,0.7029773005025411,0.6720324272614593,0.6427673698924514,0.612825693540513,0.5818783274644035,0.5502601970081958,0.5179330394524193,0.48485460378080675,0.45101157340068304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,0.309760803324991,0.34640337559477785,0.38272475004320794,0.4185924308178798,0.453871093601984,0.4884254032309227,0.5220716014850023,0.5544710706609397,0.5852545575861376,0.6145630290352064,0.6432461923059754,0.6712692962084549,0.6985622408379193,0.7249766037155609,0.750491355534026,0.7751376398554741,0.7990228943269903,0.8223515010184055,0.8448158310824702,0.8660572939070061,0.8857172988798363,0.9034264763655656,0.9190241516493498,0.9325301842369014,0.9439662156298322,0.9533538873297525,0.9607148408382736,0.966230811410759,0.9700696381724855,0.9723532236663267,0.9733296454296362,0.9730446232705406,0.97146781754726,0.9685550813752902,0.964258539702343,0.9585706934008388,0.9514853094235606,0.9429961547232905,0.9330969962528094,0.9217816009648997,0.9090437358123442,0.8948771677479235,0.8792756637244202,0.8622329906946158,0.8437429156112928,0.8237992054272327,0.8023937652136492,0.7793617310675564,0.7544283418320431,0.727450965344363,0.698290206127855,0.66736642287546,0.6375247633552541,0.6078676716633344,0.5769389218089429,0.545261343052166,0.5128424686926444,0.4795802051211322,0.4455918142028683,0.4113907737170735,0.3771363950375402,0.34155788551166283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,0.2696061765105575,0.3066026312381674,0.34312835550957616,0.37925123427005575,0.4148989470376789,0.44993648792749885,0.4842168955003073,0.5173643490027334,0.5489701404361921,0.5791718586069752,0.6087031472254142,0.6375179895608634,0.6655515232890797,0.6927373513254138,0.7189979842015352,0.7443394014088096,0.768792746509395,0.7923891630654507,0.8151843309295986,0.8372392317973961,0.8582460956187765,0.8778463317815629,0.8955351087244565,0.9110035555232654,0.9242723409928941,0.9353631066349525,0.9443631909781633,0.9516191763059086,0.9570913699971813,0.9607907057809679,0.9629298573925057,0.9637796046288053,0.9633882860025187,0.9617255618718645,0.95876109259506,0.9544644460716403,0.9488025285873316,0.941761010033608,0.9333336573632512,0.9235142646891285,0.9122986324415476,0.8996831201598958,0.8856633599568164,0.8702349839449529,0.8533936242369475,0.8351501492897012,0.8155503450266625,0.7945487728837834,0.7718932643994627,0.7474897129056361,0.7211851618178174,0.692801106330134,0.6623560970557159,0.6318913344278616,0.6024689595944054,0.5716718631732578,0.5399962411280556,0.5075093677240439,0.47416737544677584,0.440205972559871,0.4059428180918064,0.37152029980089346,0.33695302597367593,0.3023772788565043,0.2678156708005343,0.22680561587151482,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,0.2665933404272273,0.30327432105496394,0.339627330116178,0.37553860322719546,0.410905675363891,0.44564142173554744,0.4795321904776242,0.5119917665520217,0.543112091138495,0.5735137268837736,0.603142529431361,0.6319336364570158,0.6598192201469802,0.6867377354856196,0.7126915148898485,0.737700143604912,0.7618009025751383,0.7850251283911645,0.8074039646151489,0.8289686091535828,0.8496324330635002,0.8690642913484082,0.886572992746975,0.9017523726818022,0.9146274465347798,0.9255618452356521,0.9347171002137128,0.9419897374312642,0.9473148220054702,0.9508377578212989,0.9527818322010932,0.9534618617926336,0.9529212035814059,0.9511295179256274,0.948056465183517,0.9436706799584659,0.9379394681699325,0.9308540011259119,0.9224099109390468,0.91260282972198,0.9014283895873549,0.8888822226478149,0.8749831210229023,0.859784919087618,0.8432842744656501,0.8254748709352394,0.8063102442722734,0.7856907826855607,0.7633915190759828,0.7394231479756093,0.7138232530059996,0.6863445165294008,0.6567865653939511,0.6260615238960968,0.5965329593847858,0.5659198396346449,0.5343107426853526,0.5018230932797549,0.4685857329290989,0.43480587894495937,0.4006489846085606,0.36621324713915965,0.3315646776192711,0.29670712883432737,0.26162611677641934,0.22674488820104732,0.19248324069330705,0.15347234469231924,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,0.2632977786631568,0.29967817604101255,0.33575750366944473,0.37141683594994374,0.4064773123991905,0.4408505916288051,0.47418718394418136,0.5062509955424531,0.5375452001937397,0.5679953017747013,0.5974631580580743,0.6259375298695037,0.6534295580652415,0.6799503835015388,0.7055111470346468,0.7301229895208181,0.7537970518163034,0.7765444747773547,0.7983819326956141,0.8193754760208468,0.839560133735721,0.85870939828041,0.8758772130689362,0.8907764347737038,0.9038667995123929,0.9150793692003565,0.9243054309205001,0.9314625141496548,0.9365824964850457,0.939873498708364,0.9415739366977043,0.9420412055267342,0.9413081646128146,0.9393444743141629,0.9361087566379811,0.9315571418345842,0.9256837928922124,0.918484341923508,0.9099544210411149,0.9001230131678382,0.889049816403491,0.8767302222011786,0.86315791433914,0.8483265765956154,0.8322298927488431,0.814825852629082,0.7960356395213121,0.7757963232613793,0.7538730026344957,0.7303159363281121,0.7052151771592214,0.6786132482899424,0.6501989022107163,0.6198515634457691,0.5899630730855356,0.5595869640403098,0.5281092316591447,0.49575541157693004,0.462788772293989,0.42932563610465213,0.39540888436736327,0.36110210264619574,0.32647052966334233,0.29162521446102974,0.25672146127132534,0.22103887499176256,0.1854194855940279,0.15024988641463974,0.11595847084759763,0.08059261178002913,0.03272466932934802,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,0.2597559621657205,0.2957229450330049,0.33142345743974133,0.36672789425527114,0.40145506928087,0.43542414062322676,0.4684258612024777,0.5004249268773349,0.5314017595427155,0.5613675000548712,0.5903332892700531,0.6183102680445131,0.6453095772345027,0.6713423576962737,0.6964197502860773,0.7205528958601651,0.7437529352747887,0.7660310093861998,0.7873982251200312,0.807865603922243,0.8274442349530837,0.8461404663970216,0.8633394693727043,0.8786307243503286,0.8919592196358438,0.9032701225990364,0.9125086006096934,0.9196198210376025,0.9245570978507924,0.9275606328570477,0.9289709594879517,0.9291824244367217,0.9282133832318575,0.9259948198528619,0.922491411338761,0.9176987898021969,0.9116586751112877,0.9044338863610609,0.8960187454215869,0.8864069360711038,0.8755921420878522,0.8635680472500711,0.8503283353360002,0.8358666901238788,0.8201470924850847,0.8031044807702789,0.7846960579195138,0.764837680625089,0.743306885152557,0.7201792205379675,0.6955552345178736,0.669496407005142,0.6420625184149523,0.6129511385192532,0.5826715014838285,0.5525776203253405,0.5213000691959389,0.4892779660832983,0.4566647827572818,0.4234321599976115,0.389644105167842,0.355458991246585,0.3210284869742299,0.28650366317614406,0.25172734663266527,0.21718169362214046,0.18260420071869987,0.14691835074710485,0.10994022625183746,0.07349920260070311,0.03868121621967633,0.005366176609867636,-0.03316294744604926,,,,,,,,,,,,,,,,,,,,
