0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0.22119100092058175,0.2328470522109849,0.2460812322357837,0.2610253737967452,0.27779743918408717,0.29648838976546754,0.31714721472004204,0.33976649207420995,0.364271727736436,0.39051757222756,0.41829253710761893,0.44733149491434343,0.4773331412803199,0.5079787107277629,0.5389487974327403,0.5699366006330419,0.60065747002618,0.6308556333127346,0.6603091790888624,0.6888338366098301,0.7162852375344753,0.742558743132927,0.7675860401492498,0.7913285454297263,0.813768681769236,0.8349006486438957,0.8547221573094677,0.8732279711610742,0.8904054222014672,0.9062316637757855,0.9206723386710061,0.9336815026761375,0.9452028994311583,0.9551728794259016,0.9635252534200442,0.9701980631343448,0.9751416320882687,0.9783265054642518,0.9797493852887722,0.9794353341156329,0.9774354699415317,0.973820714414015,0.9686732102018625,0.9620773310918773,0.9541118105722972,0.944843801182901,0.9343250415277105,0.9225899412316121,0.9096552903342587,0.8955213569079272,0.880174240280202,0.8635894059893143,0.8457362881761399,0.8265837018556623,0.806105621502045,0.7842867612680685,0.7611274218575352,0.7366472270982931,0.7108875247326674,0.6839122556198505,0.6558070579842619,0.6266764585015498,0.5966393111068184,0.565823044368726,0.5343575305667174,0.5023693840823733,0.46997730523437453,0.43728883070786395,0.40439859991345206,0.3713880245771035,0.33832609142493886,0.3052709682088356,0.27227211306050947,0.23937265589431966,0.20661187872559394,0.1740276538537886,0.14165871830464893,0.10954668676049328,0.07773773775001347,0.04628394188172269,0.015244226839008057,-0.015315013344165518,-0.045319656875505876,-0.07468794069480289,-0.10333090566406744,-0.13115322002649776,-0.15805440350065747,-0.1839304682070131,-0.20867597556448492,-0.23218647986655405,-0.25436129100415483,-0.27510644484071833,-0.2943377267221148,-0.3119835599508143,-0.3279875552793934,-0.3423105259361696,-0.354931807496371,-0.36584977980858513,-0.375081560934468,-0.3826619192370462
0.21014316554739576,0.22174065595957515,0.2349724134380442,0.249982647312337,0.2669019030482198,0.28583238266697286,0.306830879639701,0.32989208498719735,0.3549361913524529,0.38180463499691886,0.4102660012288344,0.440031158431055,0.4707740268172078,0.5021533315035658,0.5338314988182875,0.5654887776903004,0.5968326315901438,0.6276036760682673,0.6575796513218843,0.6865782675048476,0.7144587239524283,0.7411209507468102,0.7665016855322415,0.790567380903481,0.8133050417455996,0.8347126921093779,0.8547909860868586,0.8735367800556135,0.8909387565455316,0.9069747628886069,0.9216104745480385,0.934799213225713,0.9464830757673384,0.9565957851278619,0.9650676948815835,0.9718330357097913,0.9768387638660612,0.9800534550060922,0.9814740429874866,0.981128358132688,0.9790725347076552,0.9753839551119836,0.9701516381722111,0.963466300006881,0.9554117953885073,0.9460587842716373,0.9354607370989005,0.9236520015756633,0.9106475746706164,0.8964443260260642,0.8810235659340302,0.8643549341753424,0.8464015348853022,0.8271260439720751,0.8064972421543213,0.7844962315550257,0.7611216227743314,0.7363932342496602,0.7103541440304189,0.6830710699246944,0.6546330229967319,0.6251481870369577,0.5947391861336744,0.5635372349648078,0.5316759036662184,0.49928525345486774,0.46648695937844664,0.43339082504807425,0.4000928543683695,0.3666748040265637,0.33320495615898027,0.2997397787169951,0.266326172550994,0.23300407213804508,0.1998092123164028,0.16677588853348913,0.1339395499704894,0.10133909584947265,0.06901879405491718,0.037029791257889855,0.005431219188797964,-0.02570908366829272,-0.05631421916334367,-0.08629824407195219,-0.11556656897138229,-0.1440167735264164,-0.17153987804699056,-0.19802210740401405,-0.22334716513240305,-0.24739900132684234,-0.27006500879396755,-0.2912395225283356,-0.3108274366536752,-0.3287477024574983,-0.3449364438171907,-0.35934943228033545,-0.3719637073386697,-0.3827782039629266,-0.39181334751124997,-0.3991096790635761
0.19954809109825566,0.21111205095716645,0.2243645638017122,0.23946046276533695,0.2565407298772413,0.2757163612904332,0.2970493813158781,0.3205341284922898,0.3460833883418608,0.3735239157161989,0.40260374210292893,0.43301008606470903,0.46439347969463385,0.49639251037240006,0.5286546498544378,0.5608510299319782,0.5926853978030096,0.6238989329765281,0.6542728444239931,0.6836299100057648,0.711834935835163,0.7387932343696595,0.7644462111138115,0.7887640101003982,0.8117362784588766,0.8333627179614895,0.8536448996327843,0.872580100810898,0.8901571776120787,0.9063540568505428,0.9211364058359637,0.9344573138462193,0.9462582102956147,0.9564715502814285,0.9650258318180727,0.9718531277659626,0.9768984926793205,0.9801295564099495,0.9815438618667736,0.9811716515355517,0.9790730538548253,0.9753304198627166,0.9700379420744629,0.9632910140463053,0.955177170494951,0.945769469910358,0.9351223804936573,0.9232698247027976,0.9102249815816856,0.8959815873690813,0.8805166605733559,0.8637946844656978,0.8457732195613599,0.826409663276809,0.8056685040140037,0.78352813309296,0.7599862976930956,0.7350636406366577,0.7088052487796006,0.6812804071664007,0.6525807439806834,0.6228168591994061,0.5921135921861367,0.5606043042131502,0.5284247591904212,0.495707256587409,0.46257561178887685,0.4291414348959979,0.39550194406430284,0.36173929548811756,0.32792120542115377,0.2941025572007574,0.26032771430620416,0.22663331416750854,0.19305133385228856,0.15961220618391936,0.12634776849338603,0.09329387144197332,0.060492549354757674,0.027993725509630973,-0.0041435273959886665,-0.03585013592288444,-0.06704655737407572,-0.09764269098367384,-0.12753819292609436,-0.15662324300791797,-0.18477982551403271,-0.2118835872258047,-0.2378063176191596,-0.2624190564264506,-0.28559577183888285,-0.3072174734110664,-0.32717653830437765,-0.3453809546158353,-0.3617581402738139,-0.37625799637264423,-0.38885490717509974,-0.3995485004341064,-0.40836311444472284,-0.415346058053218
0.1894777484727006,0.2010412454039634,0.214345961954703,0.22955508588856688,0.24681714448858583,0.2662485503049514,0.28791300102845674,0.3118011964927554,0.3378159954797586,0.3657681194691258,0.3953850617952577,0.42633175352233665,0.4582378662605191,0.49072528571571894,0.5234305985964998,0.5560202480645597,0.5881987744233674,0.6197122193013183,0.6503490356970927,0.679940005024199,0.708357367269346,0.735512395371499,0.761350548047278,0.7858441066434065,0.8089832417033862,0.8307670388760342,0.8511958415246337,0.8702655813700669,0.8879640397027977,0.9042685634450347,0.919144760779568,0.9325460276448472,0.9444142075753557,0.954682031814944,0.9632780170527226,0.9701340705433976,0.9751951541993029,0.9784292297562875,0.9798348988312164,0.9794443064585163,0.9773201997722927,0.9735479382353098,0.9682247035023064,0.9614484841671126,0.9533087418120316,0.943879628903598,0.9332157925218656,0.9213503854696783,0.9082948642715207,0.8940403202087941,0.8785603029558768,0.861815221829575,0.8437583417721666,0.824343085165232,0.8035308895771478,0.7812984992121357,0.7576435741299661,0.7325879697842028,0.7061786989017584,0.6784870141400597,0.649606062948592,0.6196473641609721,0.588736245099289,0.5570064606303409,0.524594383321134,0.4916332803495669,0.45824823185414565,0.4245521821158329,0.39064343558827663,0.35660465495156,0.3225032013747331,0.28839256964437165,0.2543146884661269,0.22030287805240967,0.18638522524450973,0.15258808543880642,0.1189394176024845,0.085471727513724,0.05222450307908222,0.01924612470615239,-0.013404707516301295,-0.04565797348101697,-0.07743172053092984,-0.10863183339375915,-0.13915221912087206,-0.16887547345459275,-0.19767411883671793,-0.22541251192580747,-0.2519495033566712,-0.27714188838263354,-0.3008486110597286,-0.3229355806603532,-0.34328084057903463,-0.361779720254471,-0.37834952793855536,-0.39293333177310164,-0.40550244148498327,-0.416057337511786,-0.42462697469481614,-0.4312665783114229
0.17998193024070663,0.19158241721661495,0.20497507817406335,0.22032882624828032,0.23779633955476176,0.25749545154483267,0.2794873401030491,0.30375528867614354,0.33018953930915607,0.35858368586182854,0.3886453590617698,0.420019475537754,0.452318329981952,0.48515136279046134,0.5181489157042878,0.550977447219612,0.5833467895754143,0.6150118989498194,0.6457718501709773,0.6754679189090855,0.7039812172388624,0.7312293011430246,0.7571609748655437,0.7817491516125148,0.8049825443621974,0.8268574975488061,0.8473711370349166,0.8665163983745963,0.8842788099765047,0.9006345089974319,0.9155489933212921,0.928976489358794,0.9408603230847405,0.951135052431241,0.9597311262615795,0.9665823501727444,0.9716354864583789,0.9748601645436099,0.9762564854361702,0.975857887575312,0.9737281784712337,0.9699535329596145,0.9646316965245345,0.9578609560738238,0.9497307791847676,0.9403149951608647,0.9296675577945093,0.9178205173452151,0.904783789300885,0.8905464815178834,0.875079766398521,0.8583414191608525,0.8402820682520447,0.8208528601999032,0.8000137114915824,0.7777408796598595,0.7540325825699266,0.728911951479652,0.7024274188157058,0.6746512005678387,0.6456765701689084,0.6156143166416475,0.5845884997519208,0.5527315568041851,0.5201789407012767,0.48706365136961205,0.4535111609038589,0.4196352522359059,0.3855351539238727,0.35129411250572984,0.31697933313769555,0.28264313401468777,0.24832515981252734,0.21405547127188784,0.17985823013241253,0.1457556012675405,0.1117714878376177,0.07793481701333826,0.04428224494231259,0.010860278791441025,-0.022273116283602956,-0.05504734556934787,-0.08737839571346706,-0.11916842016366358,-0.15030574039896205,-0.1806653496552144,-0.2101100414516739,-0.23849230383040299,-0.2656571122329523,-0.2914457087209952,-0.31570036514906663,-0.33826999411554937,-0.35901630954249786,-0.3778200799002409,-0.39458690312014366,-0.40925190267536693,-0.42178282135082723,-0.43218116722226174,-0.440481311537231,-0.44674769869363273
0.1710842484738404,0.18275888326666578,0.19627430026902837,0.21180233331817155,0.22949624329735663,0.24947114007210214,0.2717814042389144,0.29639916225539054,0.3231995634488587,0.35195839279458285,0.38236466819746284,0.414046205203249,0.4466019893758415,0.47963368834164966,0.5127702093188771,0.5456826204060956,0.5780901668061937,0.6097601849483416,0.6405050570517832,0.6701783800457725,0.6986710764430781,0.7259070680354296,0.7518378421036842,0.7764357189226807,0.7996863935264771,0.8215818031827986,0.8421142855351511,0.8612724617991679,0.8790386555875307,0.8953872832000749,0.9102837019459917,0.9236834301926105,0.9355322154994319,0.9457678133378771,0.9543243048998118,0.9611392314315783,0.9661628352913465,0.9693675797864976,0.9707554044699145,0.9703604046312058,0.9682459197186217,0.9644968026220351,0.9592089881816714,0.9524787926365212,0.9443937706749077,0.9350259967318535,0.9244278437819984,0.9126299290796327,0.8996408482333047,0.8854484824333575,0.8700228818488784,0.8533208580617966,0.8352923347391474,0.8158881418791064,0.7950683771787126,0.772809988565414,0.7491122314319965,0.7239992667520174,0.6975200782873259,0.6697465325327876,0.6407704592251249,0.6107002487827669,0.5796570443771414,0.5477704255474394,0.5151735654015064,0.48199807548841855,0.4483689803350821,0.414400358678503,0.3801920947930073,0.3458279674189155,0.3113751134874596,0.2768848268474309,0.24239462799684364,0.207931450282258,0.17351561398479864,0.13916511372111917,0.10489973994646129,0.07074469571913689,0.03673356614103862,0.002910656365308739,-0.030667206724099172,-0.06392930637480454,-0.09679003481695059,-0.12914824795411928,-0.16088702480561867,-0.19187393835511513,-0.22196199470135247,-0.25099143193971907,-0.2787925756901257,-0.3051899075797957,-0.3300074009983669,-0.3530750105273812,-0.374235983527754,-0.3933544356920917,-0.4103224574447857,-0.4250659560748533,-0.4375485267602084,-0.4477728798506311,-0.4557796845025719,-0.461644044785802
0.16278107645912265,0.1745618874498871,0.18822852679781743,0.20395294513987539,0.2218855796941872,0.24213501992359987,0.2647450875076729,0.2896736317363314,0.31677886930570076,0.34581866577671105,0.3764651303630504,0.4083322030069576,0.4410097761455942,0.4740963708100363,0.5072239972527595,0.5400724158317043,0.5723736819720977,0.6039101151524977,0.6345092029966577,0.6640379169580841,0.6923974002454947,0.719517827779931,0.7453528577673685,0.7698734268477782,0.793061259998882,0.8149028858810876,0.8353849061917982,0.8544908238105546,0.872199172290095,0.8884823397580077,0.9033055563809245,0.9166259923267981,0.9283925281033021,0.9385471526009836,0.947028859394057,0.9537802946419296,0.9587564080813218,0.9619333114144983,0.9633149483852523,0.9629354705386147,0.9608564322209154,0.9571595317943844,0.9519368272848181,0.9452806443346291,0.9372748714481203,0.9279884849733522,0.9174714230092966,0.90575254354457,0.8928393413020941,0.8787192365257717,0.8633624428395921,0.8467265321992676,0.8287627202533545,0.8094235311529356,0.7886709502860918,0.7664837226297407,0.7428624724391186,0.7178319486665292,0.6914406328493856,0.6637586170000009,0.634874720646267,0.6048933918172326,0.5739314252854202,0.5421142580625217,0.5095716550679086,0.4764328719856068,0.4428216871104502,0.4088518538166013,0.37462347116167916,0.3402205825719644,0.30571014743969616,0.27114246231990446,0.23655305712424823,0.20196593722614997,0.16739779558194057,0.13286263030795853,0.09837620358595767,0.06395995555603085,0.029644223443906714,-0.004529201136442729,-0.038505058258031744,-0.07221302720990952,-0.1055664772224374,-0.13846154617393092,-0.17077660076219647,-0.20237220144309465,-0.23309176299331535,-0.26276315797769223,-0.29120153794452586,-0.31821362022245214,-0.34360358002479474,-0.36718048329711106,-0.3887669084998595,-0.40820808749053383,-0.42538063287782135,-0.44019980479474174,-0.45262436536034545,-0.4626583739683858,-0.47034972558296384,-0.4757857196193793
0.1550435793399334,0.16695344340639906,0.18078900445464274,0.19671966523107898,0.21489004833132408,0.23539914743600354,0.2582774341669154,0.28346643032899355,0.31080655353732944,0.34003835484135747,0.3708191261800091,0.40275223032182517,0.43542248459730293,0.46842944962869204,0.5014121081714755,0.5340621257268316,0.5661267548234754,0.5974048467645567,0.627739813649902,0.6570122712839074,0.6851335052195009,0.7120396922058139,0.7376863563940188,0.762042751402896,0.7850863565117454,0.8067980421962395,0.8271584536920664,0.8461457932815853,0.8637346771783188,0.8798954192607971,0.894593194156633,0.9077870543872777,0.9194294343145286,0.9294671677556989,0.9378449124876109,0.9445112043216772,0.9494263666218103,0.9525705428353164,0.9539496437278479,0.953597345540039,0.9515724049650747,0.9479519744669571,0.9428226326286604,0.9362710934885096,0.9283761185388446,0.9192024254797988,0.9087967541212572,0.8971858985643455,0.8843764429389422,0.8703560442471723,0.8550962624272389,0.838557018021625,0.8206926510673702,0.801459209220075,0.7808220938647747,0.7587628039230765,0.7352835664199708,0.71040924884668,0.684186828496649,0.6566833309390341,0.6279832077913703,0.5981856895488931,0.5674020914122253,0.5357527171369183,0.5033630377282334,0.47035913389094786,0.4368627630319837,0.40298662612913594,0.368830386618366,0.33447782694662864,0.2999953810836502,0.2654322153258306,0.2308219511473375,0.19618591674312125,0.16153751329886124,0.12688706552920537,0.09224653340776179,0.057633667574034764,0.023075454815442598,-0.011389102449030908,-0.04570674041505063,-0.07980808891272329,-0.11360614113009215,-0.1469950176043585,-0.1798490772304584,-0.21202250822475133,-0.24334961886384843,-0.27364613259270776,-0.30271185230707953,-0.33033505803906493,-0.3562988983306661,-0.3803897967013994,-0.40240752549003544,-0.4221761624863287,-0.43955476016149864,-0.45444636166653574,-0.46680409034102244,-0.4766334294210042,-0.4839904084413036,-0.4889760709692019
0.14782216564765172,0.15987230070119596,0.17388115876604782,0.19001315523170792,0.20840463926919028,0.229142804175412,0.2522431261037086,0.2776300012801748,0.30512631568866566,0.3344567323854415,0.3652662300047831,0.39715089589322927,0.4296941302795563,0.4625000459612032,0.49521753316607064,0.5275522567825227,0.5592678592183717,0.590180127748301,0.6201482395479263,0.6490660023216601,0.6768543537460192,0.7034551347909046,0.7288256469368037,0.7529336253364481,0.7757526624755333,0.7972584391291813,0.8174261373913985,0.8362291045761796,0.8536383858234295,0.8696224488190434,0.8841465453336448,0.8971717048157986,0.9086540363306652,0.9185454024022128,0.9267963589411599,0.933361557507999,0.9382068352634438,0.9413163505799034,0.9426977562572638,0.9423837884662657,0.9404296910410426,0.9369071264370952,0.9318960858997478,0.925476505611714,0.9177209214097917,0.9086888831983009,0.8984233133950039,0.8869486858901204,0.874270825197331,0.86037819792895,0.845244681494643,0.8288338385591145,0.8111046088363778,0.7920180187172825,0.7715440897739412,0.7496678273200655,0.726393255990381,0.7017450233399347,0.6757678687980364,0.6485248147379172,0.6200949796274084,0.5905714912542903,0.5600594107102541,0.5286732148069345,0.49653340818954406,0.4637621864862411,0.43047850499778484,0.3967931683845425,0.36280455375482834,0.3285954197994516,0.2942311085547882,0.25975937019273676,0.22521193712752519,0.19060773500477834,0.15595729460461127,0.12126770593796454,0.08654747059924373,0.051810825795446824,0.017081385506821034,-0.017604856251957735,-0.05219702823899519,-0.08662725895599355,-0.12080884011166004,-0.15463464995130294,-0.18797588111784536,-0.22068120461578067,-0.25257660835648954,-0.2834662680303408,-0.3131349127408838,-0.34135218961867153,-0.3678794476379341,-0.3924790951108865,-0.41492622554734027,-0.43502162201400596,-0.45260469963152294,-0.46756463001543547,-0.47984796262091445,-0.4894615435633112,-0.4964703208064254,-0.5009905088882387
0.14105213178339082,0.1532412923965989,0.1674140254468388,0.18372758214600848,0.20230809194645283,0.2232295356008267,0.2464917820880912,0.27200245755732944,0.2995682782237059,0.32890030106706325,0.35963418486951193,0.39136211102722174,0.42366936754058515,0.4561673993083386,0.48851690794585645,0.5204384452837107,0.5517120026439484,0.5821695890033398,0.6116850908033282,0.6401644389418699,0.6675374103413352,0.6937511248186392,0.718764761886824,0.7425450809289034,0.7650626583530378,0.7862890380302527,0.806195022852918,0.8247500799179724,0.8419224355746748,0.8576791786407907,0.8719858276304282,0.8848053712123356,0.8960974644876467,0.9058188339513222,0.913925759021788,0.9203788074659894,0.9251490800327651,0.9282244384060356,0.9296139093727398,0.9293488662093203,0.927480547090227,0.9240745396550771,0.9192035680068518,0.9129400506863821,0.9053495694209566,0.896485878791061,0.8863876437010465,0.8750768328828049,0.8625586220677306,0.8488227028731687,0.8338459628558708,0.8175965096192819,0.8000388892243495,0.78114008292297,0.7608755396350442,0.7392342994857573,0.7162223832594143,0.6918641089404787,0.6662016445218821,0.6392935647246383,0.6112131976164996,0.5820471476343703,0.5518938291973752,0.5208614762875539,0.4890651214626056,0.4566224261339804,0.42364873221020116,0.3902520045219766,0.3565283403598771,0.3225585549021277,0.2884061885401652,0.2541171821073833,0.2197213389973709,0.18523544668464487,0.1506676178500408,0.11602220594670087,0.08130467295233101,0.046525999021936215,0.011706482672682483,-0.023121033451245943,-0.05790839689861671,-0.09258972455171266,-0.12707924635400136,-0.16126938082708442,-0.19502907021236204,-0.22820249074534082,-0.26060837931327874,-0.29204037635413194,-0.32226894557710484,-0.3510455329428086,-0.3781095837065951,-0.403198758828449,-0.42606214040120327,-0.4464754583827295,-0.464256610357874,-0.4792792614661816,-0.4914823300950215,-0.5008737464532618,-0.5075278834337307,-0.5115772317715621
