x,y
0.0,2.0248357076505616
0.03355704697986577,1.9598096889041667
0.06711409395973154,1.966383917390823
0.10067114093959731,1.9779720399157223
0.1342281879194631,1.858469345863478
0.16778523489932887,1.8273531366914182
0.20134228187919462,1.8874213374523428
0.2348993288590604,1.8167422729931408
0.2684563758389262,1.7253073136716726
0.30201342281879195,1.7468118579565917
0.33557046979865773,1.6678999287254446
0.3691275167785235,1.6396473627564478
0.40268456375838924,1.6473631592909834
0.436241610738255,1.5123925974935024
0.4697986577181208,1.4950549909831212
0.5033557046979866,1.5268759554795248
0.5369127516778524,1.478475994618326
0.5704697986577181,1.519387621472429
0.6040268456375839,1.4332550781344686
0.6375838926174496,1.3834384032941367
0.6711409395973155,1.5031426863553647
0.7046979865771812,1.394780634490181
0.738255033557047,1.3860509056956183
0.7718120805369127,1.2884313901636728
0.8053691275167785,1.3098267486385902
0.8389261744966443,1.3203455121918974
0.87248322147651,1.2353733511712541
0.9060402684563759,1.2901955690398912
0.9395973154362416,1.2202243061737017
0.9731543624161074,1.2148691046839957
1.0067114093959733,1.1789121356044125
1.0402684563758389,1.281495413045286
1.0738255033557047,1.1684253805931664
1.1073825503355705,1.0967625648699781
1.1409395973154361,1.1716468816182366
1.174496644295302,1.0506672482647101
1.2080536912751678,1.1036553797669728
1.2416107382550337,0.9770392301382079
1.2751677852348993,0.9907266164676853
1.308724832214765,1.0493897739570095
1.342281879194631,1.0591734932753742
1.3758389261744965,1.0138098198897432
1.4093959731543624,0.9827332343096037
1.4429530201342282,0.9570129985659909
1.476510067114094,0.8819682806811012
1.5100671140939597,0.903997475234043
1.5436241610738255,0.901317683584015
1.5771812080536913,0.9618258978690977
1.610738255033557,0.9110267635954369
1.6442953020134228,0.7908215442670842
1.6778523489932886,0.8805529068523106
1.7114093959731544,0.8307130868724847
1.74496644295302,0.8019788807916728
1.778523489932886,0.8525018811706808
1.8120805369127517,0.8597925196327851
1.8456375838926176,0.8413585670929344
1.8791946308724832,0.739609457505561
1.912751677852349,0.7531055193474767
1.9463087248322148,0.7723414851152741
1.9798657718120805,0.7919805161398493
2.0134228187919465,0.7068787247659475
2.046979865771812,0.709394414041366
2.0805369127516777,0.6514028663621595
2.1140939597315436,0.6351504956074979
2.1476510067114094,0.724023978843266
2.1812080536912752,0.7398389439090832
2.214765100671141,0.657244883849245
2.248322147651007,0.7000265270696464
2.2818791946308723,0.657119124957952
2.315436241610738,0.5961486827791376
2.348993288590604,0.6360187094994081
2.38255033557047,0.6845689846153271
2.4161073825503356,0.5957651551772175
2.4496644295302015,0.665846168117566
2.4832214765100673,0.44684968661109464
2.5167785234899327,0.6093176993310022
2.5503355704697985,0.5631205289395095
2.5838926174496644,0.5345207168845053
2.61744966442953,0.544916722211802
2.651006711409396,0.4319599529106335
2.684563758389262,0.5115141047888738
2.7181208053691277,0.5316597246988904
2.751677852348993,0.579149844234859
2.785234899328859,0.47093491914230734
2.8187919463087248,0.4481569134498593
2.8523489932885906,0.4553644531092472
2.8859060402684564,0.5182283824213705
2.9194630872483223,0.4810348122982998
2.953020134228188,0.4303790228601149
2.9865771812080535,0.47492880063662557
3.0201342281879193,0.44664418203514655
3.053691275167785,0.48287180489767023
3.087248322147651,0.39210845727392196
3.120805369127517,0.40371983203732975
3.1543624161073827,0.3935076287811782
3.1879194630872485,0.3330636879372851
3.221476510067114,0.41428621484508654
3.2550335570469797,0.40588619409415433
3.2885906040268456,0.3865529254208296
3.3221476510067114,0.3681404705332844
3.3557046979865772,0.30278080773878846
3.389261744966443,0.3463017599915687
3.422818791946309,0.34408639547085756
3.4563758389261747,0.31509804622551774
3.48993288590604,0.341237413687186
3.523489932885906,0.36369236901490987
3.557046979865772,0.432083949267997
3.5906040268456376,0.3408834650455529
3.6241610738255035,0.3395055241042688
3.6577181208053693,0.31747109304158383
3.691275167785235,0.21991063644162515
3.7248322147651005,0.30926823139974685
3.7583892617449663,0.3084376037309842
3.791946308724832,0.42350635213977966
3.825503355704698,0.2857289061086894
3.859060402684564,0.305510176982353
3.8926174496644297,0.2838648411272725
3.9261744966442955,0.2224145512693065
3.959731543624161,0.3333166834023333
3.9932885906040267,0.30917703428252347
4.026845637583893,0.3066132767627254
4.060402684563758,0.21714878809402544
4.093959731543624,0.3283882915009687
4.12751677852349,0.1838591414827916
4.1610738255033555,0.27906916184703
4.194630872483222,0.35509400529436647
4.228187919463087,0.1919584591447493
4.261744966442953,0.209152424570587
4.295302013422819,0.23849876804733358
4.328859060402684,0.2044570465837569
4.3624161073825505,0.14827693415656626
4.395973154362416,0.22548110216322706
4.429530201342282,0.16524312900841287
4.4630872483221475,0.2384047709221605
4.496644295302014,0.16518122296976998
4.530201342281879,0.28513588500863757
4.563758389261745,0.16502168592757702
4.597315436241611,0.184683943612918
4.630872483221476,0.23812207582749337
4.6644295302013425,0.1326177808086184
4.697986577181208,0.20230343629474276
4.731543624161074,0.2531107719917436
4.76510067114094,0.104255524689959
4.798657718120805,0.1907894094415035
4.832214765100671,0.19153099944292232
4.865771812080537,0.21465740920564408
4.899328859060403,0.11079756233195687
4.932885906040268,0.10374970347045735
4.966442953020135,0.193044843944237
5.0,0.1790192309094569
